experiment_name,train_accuracy,test_accuracy,n_features,feature_creation_timing,feature_classification_and_prediction_time,amplitude_metric,features,homology_dimensions,inverse_input,processing_filter,processing_scaler_metric,subsampling_factor
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-1",1,0.5,9,181.4609194,41.0326581,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,silhouette,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-1",1,0.5,9,37.87908649,41.19730854,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,wasserstein,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-1",1,0.5,9,92.84705925,42.41902661,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,landscape,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-1",1,0.5,9,40.41364336,41.31583953,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,betti,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-1",1,0.5,9,41.76630545,40.44469547,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,heat,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-1",1,0.5,9,93.77400255,40.50556254,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,silhouette,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-2",1,0.5,9,7.635169744,40.31556058,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,silhouette,2
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-1",1,0.5,9,33.26634216,40.46564913,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,None,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-2",1,0.5,9,6.139303923,39.02838945,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,None,2
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-1",1,0.5,9,35.19134641,40.8011682,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,bottleneck,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-1",1,0.5,9,35.97523236,39.73142505,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,wasserstein,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-1",1,0.5,9,40.03705525,39.83530784,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,betti,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-1",1,0.5,9,40.32089376,40.4306426,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,heat,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-2",1,0.5,9,7.318954468,39.42276239,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,heat,2
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-1",1,0.5,9,89.37123966,38.62764096,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,silhouette,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-None_subsampling_factor-1",1,0.5,9,34.53044891,40.39257097,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,None,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-1",1,0.5,9,36.93228531,39.26312661,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,bottleneck,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-1",1,0.5,9,103.0495031,40.3043921,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,landscape,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-1",1,0.5,9,40.73259044,40.26508689,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,betti,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-1",1,0.5,9,41.26971626,39.61569047,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,heat,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-3",1,0.5,9,4.41962862,40.0640223,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,heat,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-1",1,0.5,9,108.3157628,41.18866873,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,silhouette,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-2",1,0.5,9,6.674189329,39.32530046,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,None,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-3",1,0.5,9,4.005705118,39.07127929,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,None,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-2",1,0.5,9,6.759847164,40.29274988,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,bottleneck,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-3",1,0.5,9,3.982027531,38.35836577,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,bottleneck,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-3",1,0.5,9,3.974734545,40.31449223,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,wasserstein,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-3",1,0.5,9,4.343187332,40.54906321,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,landscape,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-3",1,0.5,9,4.145865917,40.40921378,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,betti,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-3",1,0.5,9,5.123756647,40.91456604,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,heat,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-3",1,0.5,9,4.480606794,41.31898451,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,silhouette,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-2",1,0.5,9,6.549968004,39.47523403,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,None,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-2",1,0.5,9,7.061192989,39.89665771,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,betti,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-None_subsampling_factor-1",1,0.5,9,33.69075608,40.28246188,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,None,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-1",1,0.5,9,37.06104994,38.63681459,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,bottleneck,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-1",1,0.5,9,36.95916152,40.79639459,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,wasserstein,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-1",1,0.5,9,46.58993387,40.13884974,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,landscape,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-1",1,0.5,9,40.19209528,39.9568305,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,betti,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-1",1,0.5,9,41.78661323,41.14763784,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,heat,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-1",1,0.5,9,48.99817848,40.8551743,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,silhouette,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-1",1,0.5,9,44.21717644,41.97663403,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,bottleneck,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-1",1,0.5,9,54.31753206,40.67900634,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,landscape,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-1",1,0.5,9,50.79111934,39.81356168,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,betti,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-1",1,0.5,9,47.27597427,40.92926192,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,TRUE,bottleneck,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-1",1,0.5,9,56.60257435,39.79375863,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,TRUE,landscape,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-1",1,0.5,9,51.11125803,40.03964639,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,TRUE,heat,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-1",1,0.5,9,57.91123438,40.33557916,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,TRUE,silhouette,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-1",1,0.5,9,46.51896954,39.71888757,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,bottleneck,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-1",1,0.5,9,55.05455995,41.21470118,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,landscape,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-1",1,0.5,9,49.58619714,41.06040812,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,betti,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-1",1,0.5,9,51.37907362,40.74403,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,heat,1
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-3",1,0.481481481,9,3.282835007,39.63781118,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,None,3
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-2",1,0.481481481,9,5.488775253,40.26940584,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,bottleneck,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-2",1,0.481481481,9,6.757849932,39.12183547,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,landscape,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-3",1,0.481481481,9,3.664262295,40.66215014,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,silhouette,3
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-3",1,0.481481481,9,3.160603285,40.13617039,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,bottleneck,3
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-3",1,0.481481481,9,3.437083721,40.52539611,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,betti,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-3",1,0.481481481,9,4.279094696,39.67477083,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,heat,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-2",1,0.481481481,9,5.753801584,41.0677712,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,None,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-3",1,0.481481481,9,3.139255524,41.42823124,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,None,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-2",1,0.481481481,9,5.612754345,39.3589077,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,bottleneck,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-3",1,0.481481481,9,3.141506195,41.32176495,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,bottleneck,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-2",1,0.481481481,9,5.560554981,40.71386933,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,wasserstein,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-3",1,0.481481481,9,3.163468122,40.07220602,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,wasserstein,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-2",1,0.481481481,9,6.796187878,39.67804503,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,landscape,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-3",1,0.481481481,9,3.690378666,40.5948112,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,landscape,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-2",1,0.481481481,9,5.947038412,38.96193576,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,betti,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-3",1,0.481481481,9,3.322829485,39.57624912,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,betti,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-2",1,0.481481481,9,6.850797653,41.2065146,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,heat,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-3",1,0.481481481,9,4.22124052,40.42463326,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,heat,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-2",1,0.481481481,9,6.90317893,40.89225388,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,silhouette,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-3",1,0.481481481,9,3.622958422,39.72774315,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,silhouette,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-None_subsampling_factor-1",1,0.481481481,9,30.810112,39.53746867,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,TRUE,None,1
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-1",1,0.481481481,9,33.7286942,39.5289278,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,TRUE,bottleneck,1
