experiment_name,train_accuracy,test_accuracy,n_features,feature_creation_timing,feature_classification_and_prediction_time,amplitude_metric,features,homology_dimensions,inverse_input,processing_filter,processing_scaler_metric,subsampling_factor
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-2",0.6031746031746031,0.5370370370370371,9,6.196308612823486,1.3693397045135498,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,wasserstein,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-3",0.6349206349206349,0.5185185185185185,9,3.507838487625122,1.5330727100372314,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,wasserstein,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-1",0.6428571428571429,0.5185185185185185,9,46.887803554534905,1.2279562950134275,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,landscape,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-2",0.6031746031746031,0.5370370370370371,9,7.320337772369385,1.1863107681274414,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,landscape,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-3",0.6349206349206349,0.5185185185185185,9,3.7456538677215576,1.150116205215454,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,landscape,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-1",0.6428571428571429,0.5185185185185185,9,40.88384795188904,1.2030177116394043,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,betti,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-2",0.6031746031746031,0.5370370370370371,9,6.423215866088867,1.108975172042847,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,betti,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-3",0.6349206349206349,0.5185185185185185,9,3.3696722984313965,1.1414599418640137,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,betti,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-1",0.6428571428571429,0.5185185185185185,9,41.44475650787353,1.3889930248260498,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,heat,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-2",0.6031746031746031,0.5370370370370371,9,7.30269193649292,1.3457348346710205,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,heat,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-3",0.6349206349206349,0.5185185185185185,9,4.241218566894531,1.3384394645690918,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,heat,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-1",0.6428571428571429,0.5185185185185185,9,49.60449528694153,1.432650804519653,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,silhouette,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-2",0.6031746031746031,0.5370370370370371,9,7.819981098175049,1.398893117904663,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,silhouette,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-3",0.6349206349206349,0.5185185185185185,9,3.902854204177856,1.4348890781402588,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,True,silhouette,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-None_subsampling_factor-1",0.6507936507936508,0.5555555555555556,9,33.888798475265496,1.4159481525421145,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,None,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-None_subsampling_factor-2",0.6031746031746031,0.5370370370370371,9,5.969113826751709,1.421241044998169,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,None,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-None_subsampling_factor-3",0.6111111111111112,0.5555555555555556,9,3.3286986351013184,1.404343843460083,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,None,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-1",0.6507936507936508,0.5555555555555556,9,35.98069405555725,1.403963327407837,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,bottleneck,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-2",0.6031746031746031,0.5370370370370371,9,6.056541204452515,1.4148733615875244,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,bottleneck,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-3",0.6111111111111112,0.5740740740740741,9,3.4656794071197514,1.391484260559082,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,bottleneck,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-1",0.6507936507936508,0.5555555555555556,9,36.58907294273377,1.4042954444885254,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,wasserstein,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-2",0.6031746031746031,0.5555555555555556,9,6.165809631347656,1.3656506538391109,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,wasserstein,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-3",0.6190476190476191,0.5555555555555556,9,3.4007973670959486,1.3969578742980957,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,wasserstein,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-1",0.6507936507936508,0.5555555555555556,9,46.097230434417725,1.3948333263397217,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,landscape,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-2",0.6031746031746031,0.5370370370370371,9,7.272845029830933,1.447812795639038,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,landscape,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-3",0.6190476190476191,0.5555555555555556,9,3.8544821739196777,1.392212152481079,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,landscape,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-1",0.6507936507936508,0.5555555555555556,9,40.44805145263672,1.3890626430511477,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,betti,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-2",0.6031746031746031,0.5370370370370371,9,6.445008039474487,1.426940679550171,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,betti,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-3",0.6190476190476191,0.5555555555555556,9,3.521437406539917,1.4523577690124512,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,betti,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-1",0.6507936507936508,0.5555555555555556,9,41.32110834121704,1.4120750427246094,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,heat,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-2",0.6031746031746031,0.5370370370370371,9,7.25691819190979,1.4268288612365725,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,heat,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-3",0.6190476190476191,0.5555555555555556,9,4.288794279098512,1.4391167163848877,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,heat,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-1",0.6507936507936508,0.5555555555555556,9,48.520341634750366,1.4387464523315432,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,silhouette,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-2",0.6031746031746031,0.5370370370370371,9,7.63321042060852,1.4295125007629397,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,silhouette,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-3",0.6190476190476191,0.5555555555555556,9,3.903354167938232,1.3779346942901611,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,silhouette,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,42.299189567565925,1.4204213619232178,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,None,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-2",0.6428571428571429,0.5,9,6.421051979064941,1.4175734519958496,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,None,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-3",0.6825396825396826,0.5925925925925926,9,3.186312198638916,1.4044229984283447,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,None,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,45.94324517250061,1.5346338748931885,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,bottleneck,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-2",0.6349206349206349,0.5370370370370371,9,6.4039669036865225,1.4914629459381104,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,bottleneck,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-3",0.6587301587301587,0.5555555555555556,9,3.1061000823974614,1.3841593265533447,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,bottleneck,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,46.97367310523987,1.13415789604187,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,wasserstein,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,6.381452560424805,1.1980512142181396,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,wasserstein,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-3",0.6587301587301587,0.5555555555555556,9,3.0582058429718018,1.0990817546844482,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,wasserstein,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,55.01936173439026,1.2042460441589355,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,landscape,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,7.611670732498169,1.1726770401000977,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,landscape,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-3",0.6587301587301587,0.5555555555555556,9,3.5126044750213623,1.1094727516174316,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,landscape,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,49.0297601222992,1.3434510231018066,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,betti,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,6.8493492603302,1.3999757766723633,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,betti,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-3",0.6587301587301587,0.5555555555555556,9,3.2678606510162367,1.2286970615386963,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,betti,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,48.63913869857788,1.2458887100219729,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,heat,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-2",0.6349206349206349,0.5370370370370371,9,7.828493595123291,1.206779956817627,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,heat,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-3",0.6587301587301587,0.5370370370370371,9,4.02354884147644,1.2373480796813965,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,heat,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,57.10980820655823,1.2611205577850342,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,silhouette,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,7.904675722122192,1.2759170532226562,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,silhouette,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-3",0.6587301587301587,0.5555555555555556,9,3.5425589084625244,1.253755807876587,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,silhouette,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-1",0.6587301587301587,0.5740740740740741,9,42.9948844909668,1.5523271560668943,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,None,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-2",0.6587301587301587,0.5555555555555556,9,6.407156705856322,1.4692187309265137,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,None,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-3",0.7142857142857143,0.4814814814814815,9,3.0489559173583984,1.5805377960205078,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,None,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,43.082093477249146,1.316267728805542,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,bottleneck,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-2",0.6349206349206349,0.5370370370370371,9,6.425343036651611,1.3081719875335691,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,bottleneck,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-3",0.6587301587301587,0.5370370370370371,9,3.1338133811950684,1.2442412376403809,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,bottleneck,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,42.92848706245423,1.2868013381958008,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,wasserstein,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,6.270742893218994,1.2666125297546391,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,wasserstein,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-3",0.6666666666666666,0.5555555555555556,9,3.032154560089112,1.3098838329315186,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,wasserstein,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,51.62003231048584,1.4359297752380369,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,landscape,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,7.316207647323607,1.421062707901001,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,landscape,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-3",0.6587301587301587,0.5555555555555556,9,3.40344500541687,1.3707032203674316,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,landscape,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,49.31291604042053,1.5211281776428225,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,betti,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,6.772010087966919,1.380990505218506,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,betti,2
